,boat_id,Country,boat_type,year,Boat_Make,model,model_type,length_overall,yield_length,beam,draft,height,hull,engine,hp,weight,fuel_type,boat_image,active
15571,382741,France,Power,2012,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,2,300.0,8360,Gasoline,,
15572,382742,France,Power,2012,Four Winns,V335,STERN,33,,10.75,,,FG,2,300.0,12350,Gasoline,,
15573,382743,France,Power,2012,Four Winns,V335,STERN,33,,10.75,,,FG,2,220.0,12350,Diesel,,
15574,382744,France,Power,2012,Four Winns,V335 AXIUS,STERN,33,,10.75,,,FG,2,300.0,12350,Gasoline,,
15575,382745,France,Power,2012,Four Winns,V355,STERN,35,,11.5,,,FG,2,300.0,13850,Gasoline,,
15576,382746,France,Power,2012,Four Winns,V355,STERN,35,,11.5,,,FG,2,220.0,13850,Diesel,,
15577,382747,France,Power,2012,Four Winns,V355 AXIUS,STERN,35,,11.5,,,FG,2,320.0,13850,Gasoline,,
15578,382748,France,Power,2012,Four Winns,V375,STERN,37,,12.0,,,FG,2,320.0,16500,Gasoline,,
15579,382749,France,Power,2012,Four Winns,V375,INBD,37,,12.0,,,FG,2,260.0,16500,Diesel,,
15580,382750,France,Power,2012,Four Winns,V375,STERN,37,,12.0,,,FG,2,260.0,16500,Diesel,,
15581,382751,France,Power,2012,Four Winns,V375 AXIUS,STERN,37,,12.0,,,FG,2,320.0,16500,Gasoline,,
15582,382752,France,Power,2012,Four Winns,V435 IPS,INBD,44,,13.33333333,,,FG,2,352.0,26000,Diesel,,
15583,382753,France,Power,2012,Four Winns,V475 IPS,INBD,49,,14.0,,,FG,2,418.0,30000,Diesel,,
15584,382754,France,Power,2011,Four Winns,H180 LE ,STERN,17,,7.583333333,,,FG,1,135.0,2235,Gasoline,,
15585,382755,France,Power,2011,Four Winns,H180 SS ,STERN,17,,7.583333333,,,FG,1,190.0,2400,Gasoline,,
15586,382756,France,Power,2011,Four Winns,H180 ,STERN,17,,7.583333333,,,FG,1,135.0,2310,Gasoline,,
15587,382757,France,Power,2011,Four Winns,H183 F&S ,STERN,17,,7.583333333,,,FG,1,190.0,2710,Gasoline,,
15588,382758,France,Power,2011,Four Winns,H190 LE ,STERN,19,,7.916666667,,,FG,1,190.0,2650,Gasoline,,
15589,382759,France,Power,2011,Four Winns,H190 SS ,STERN,19,,8.333333332999999,,,FG,1,225.0,2650,Gasoline,,
15590,382760,France,Power,2011,Four Winns,H190 ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15591,382761,France,Power,2011,Four Winns,H200 SS ,STERN,20,,8.333333332999999,,,FG,1,280.0,3120,Gasoline,,
15592,382762,France,Power,2011,Four Winns,H200 ,STERN,20,,8.333333332999999,,,FG,1,225.0,2970,Gasoline,,
15593,382763,France,Power,2011,Four Winns,H210 SS ,STERN,21,,8.5,,,FG,1,300.0,3180,Gasoline,,
15594,382764,France,Power,2011,Four Winns,H210 ,STERN,21,,8.5,,,FG,1,225.0,3110,Gasoline,,
15595,382765,France,Power,2011,Four Winns,H220 SS ,STERN,22,,8.5,,,FG,1,300.0,3750,Gasoline,,
15596,382766,France,Power,2011,Four Winns,H220 ,STERN,22,,8.5,,,FG,1,300.0,3790,Gasoline,,
15597,382767,France,Power,2011,Four Winns,SL222 ,STERN,23,,8.5,,,FG,1,300.0,4470,Gasoline,,
15598,382768,France,Power,2011,Four Winns,F224 ,STERN,24,,8.5,,,FG,1,300.0,4190,Gasoline,,
15599,382769,France,Power,2011,Four Winns,H240 ,STERN,24,,8.5,,,FG,1,300.0,4220,Gasoline,,
15600,382770,France,Power,2011,Four Winns,SL242 ,STERN,24,,8.5,,,FG,1,300.0,4870,Gasoline,,
15601,382771,France,Power,2011,Four Winns,F244 ,STERN,26,,8.5,,,FG,1,300.0,4700,Gasoline,,
15602,382772,France,Power,2011,Four Winns,H260 ,STERN,26,,8.5,,,FG,1,300.0,4600,Gasoline,,
15603,382773,France,Power,2011,Four Winns,V265,STERN,26,,8.5,,,FG,1,300.0,6270,Gasoline,,
15604,382774,France,Power,2011,Four Winns,V265,STERN,26,,8.5,,,FG,1,220.0,6690,Diesel,,
15605,382775,France,Power,2011,Four Winns,SL262 ,STERN,27,,8.5,,,FG,1,320.0,5350,Gasoline,,
15606,382776,France,Power,2011,Four Winns,V285,STERN,28,,8.5,,,FG,1,300.0,6930,Diesel,,
15607,382777,France,Power,2011,Four Winns,V285,STERN,28,,8.5,,,FG,1,320.0,6930,Gasoline,,
15608,382778,France,Power,2011,Four Winns,V305,STERN,30,,10.16666667,,,FG,2,270.0,10800,Gasoline,,
15609,382779,France,Power,2011,Four Winns,V305,STERN,30,,10.16666667,,,FG,2,220.0,10800,Diesel,,
15610,382780,France,Power,2011,Four Winns,V305 AXIUS,STERN,30,,10.16666667,,,FG,2,260.0,10800,Gasoline,,
15611,382781,France,Power,2011,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,2,300.0,8360,Gasoline,,
15612,382782,France,Power,2011,Four Winns,V335,STERN,33,,10.75,,,FG,2,300.0,12100,Gasoline,,
15613,382783,France,Power,2011,Four Winns,V335,STERN,33,,10.75,,,FG,2,190.0,11360,Diesel,,
15614,382784,France,Power,2011,Four Winns,V335 AXIUS,STERN,33,,10.75,,,FG,2,300.0,12060,Gasoline,,
15615,382785,France,Power,2011,Four Winns,V355,STERN,35,,11.5,,,FG,2,300.0,13600,Gasoline,,
15616,382786,France,Power,2011,Four Winns,V355,STERN,35,,11.5,,,FG,2,220.0,13560,Diesel,,
15617,382787,France,Power,2011,Four Winns,V355 AXIUS,STERN,35,,11.5,,,FG,2,320.0,13560,Gasoline,,
15618,382788,France,Power,2011,Four Winns,V375,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15619,382789,France,Power,2011,Four Winns,V375,STERN,37,,12.0,,,FG,2,260.0,16500,Diesel,,
15620,382790,France,Power,2011,Four Winns,V375,INBD,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15621,382791,France,Power,2011,Four Winns,V375 AXIUS,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15622,382792,France,Power,2011,Four Winns,V435 IPS,INBD,44,,13.33333333,,,FG,2,352.0,28000,Diesel,,
15623,382793,France,Power,2011,Four Winns,V475 IPS,INBD,49,,14.0,,,FG,2,418.0,30000,Diesel,,
15624,382794,France,Power,2010,Four Winns,H180 LE ,STERN,17,,7.583333333,,,FG,1,135.0,2235,Gasoline,,
15625,382795,France,Power,2010,Four Winns,H180 SS ,STERN,17,,7.583333333,,,FG,1,190.0,2400,Gasoline,,
15626,382796,France,Power,2010,Four Winns,H180 ,STERN,17,,7.583333333,,,FG,1,135.0,2310,Gasoline,,
15627,382797,France,Power,2010,Four Winns,H183 F&S ,STERN,17,,7.583333333,,,FG,1,190.0,2710,Gasoline,,
15628,382798,France,Power,2010,Four Winns,H190 SS ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15629,382799,France,Power,2010,Four Winns,H190 ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15630,382800,France,Power,2010,Four Winns,H200 SS ,STERN,20,,8.333333332999999,,,FG,1,270.0,3120,Gasoline,,
15631,382801,France,Power,2010,Four Winns,H200 ,STERN,20,,8.333333332999999,,,FG,1,225.0,2970,Gasoline,,
15632,382802,France,Power,2010,Four Winns,H210 SS ,STERN,21,,8.5,,,FG,1,270.0,3180,Gasoline,,
15633,382803,France,Power,2010,Four Winns,H210 ,STERN,21,,8.5,,,FG,1,225.0,3110,Gasoline,,
15634,382804,France,Power,2010,Four Winns,H220 SS ,STERN,22,,8.5,,,FG,1,300.0,3750,Gasoline,,
15635,382805,France,Power,2010,Four Winns,H220 ,STERN,22,,8.5,,,FG,1,270.0,3790,Gasoline,,
15636,382806,France,Power,2010,Four Winns,SL222 ,STERN,23,,8.5,,,FG,1,270.0,4470,Gasoline,,
15637,382807,France,Power,2010,Four Winns,F224 ,STERN,24,,8.5,,,FG,1,270.0,4190,Gasoline,,
15638,382808,France,Power,2010,Four Winns,H240 SS ,STERN,24,,8.5,,,FG,1,300.0,4230,Gasoline,,
15639,382809,France,Power,2010,Four Winns,H240 ,STERN,24,,8.5,,,FG,1,270.0,4220,Gasoline,,
15640,382810,France,Power,2010,Four Winns,SL242 ,STERN,24,,8.5,,,FG,1,300.0,4870,Gasoline,,
15641,382811,France,Power,2010,Four Winns,F244 ,STERN,26,,8.5,,,FG,1,270.0,4700,Gasoline,,
15642,382812,France,Power,2010,Four Winns,H260 SS ,STERN,26,,8.5,,,FG,1,320.0,4600,Gasoline,,
15643,382813,France,Power,2010,Four Winns,H260 ,STERN,26,,8.5,,,FG,1,300.0,4600,Gasoline,,
15644,382814,France,Power,2010,Four Winns,V265,STERN,26,,8.5,,,FG,1,300.0,6270,Gasoline,,
15645,382815,France,Power,2010,Four Winns,V265,STERN,26,,8.5,,,FG,1,190.0,6690,Diesel,,
15646,382816,France,Power,2010,Four Winns,SL262 ,STERN,27,,8.5,,,FG,1,320.0,5350,Gasoline,,
15647,382817,France,Power,2010,Four Winns,V285,STERN,28,,8.5,,,FG,1,300.0,7360,Diesel,,
15648,382818,France,Power,2010,Four Winns,V285,STERN,28,,8.5,,,FG,1,320.0,6930,Gasoline,,
15649,382819,France,Power,2010,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,2,300.0,8360,Gasoline,,
15650,382820,France,Power,2010,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,1,375.0,7430,Gasoline,,
15651,382821,France,Power,2010,Four Winns,H310 SS,STERN,31,,9.666666667000001,,,FG,2,300.0,8360,Gasoline,,
15652,382822,France,Power,2010,Four Winns,V335,STERN,33,,10.75,,,FG,2,270.0,12100,Gasoline,,
15653,382823,France,Power,2010,Four Winns,V335,STERN,33,,10.75,,,FG,2,190.0,11360,Diesel,,
15654,382824,France,Power,2010,Four Winns,V335 AXIUS,STERN,33,,10.75,,,FG,2,300.0,12060,Gasoline,,
15655,382825,France,Power,2010,Four Winns,V355,STERN,35,,11.5,,,FG,2,300.0,13600,Gasoline,,
15656,382826,France,Power,2010,Four Winns,V355 AXIUS,STERN,35,,11.5,,,FG,2,220.0,13560,Diesel,,
15657,382827,France,Power,2010,Four Winns,V355 AXIUS,STERN,35,,11.5,,,FG,2,320.0,13560,Gasoline,,
15658,382828,France,Power,2010,Four Winns,V375,INBD,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15659,382829,France,Power,2010,Four Winns,V375,INBD,37,,12.0,,,FG,2,320.0,15400,Gasoline,,
15660,382830,France,Power,2010,Four Winns,V375,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15661,382831,France,Power,2010,Four Winns,V375,STERN,37,,12.0,,,FG,2,260.0,16500,Diesel,,
15662,382832,France,Power,2010,Four Winns,V375 AXIUS,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15663,382833,France,Power,2010,Four Winns,V435 IPS,INBD,44,,13.33333333,,,FG,2,352.0,28000,Diesel,,
15664,382834,France,Power,2010,Four Winns,V475 IPS,INBD,49,,14.0,,,FG,2,418.0,30000,Diesel,,
15665,382835,France,Power,2009,Four Winns,H180 ,STERN,17,,7.583333333,,,FG,1,135.0,2310,Gasoline,,
15666,382836,France,Power,2009,Four Winns,H183 F&S ,STERN,18,,7.583333333,,,FG,1,190.0,2710,Gasoline,,
15667,382837,France,Power,2009,Four Winns,H190 ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15668,382838,France,Power,2009,Four Winns,H200 SS ,STERN,20,,8.333333332999999,,,FG,1,270.0,3120,Gasoline,,
15669,382839,France,Power,2009,Four Winns,H200 ,STERN,20,,8.333333332999999,,,FG,1,225.0,2970,Gasoline,,
15670,382840,France,Power,2009,Four Winns,H203 F&S ,STERN,20,,8.416666667000001,,,FG,1,225.0,3070,Gasoline,,
15671,382841,France,Power,2009,Four Winns,F204 ,STERN,21,,8.5,,,FG,1,220.0,3670,Gasoline,,
15672,382842,France,Power,2009,Four Winns,H210 SS ,STERN,21,,8.5,,,FG,1,270.0,3180,Gasoline,,
15673,382843,France,Power,2009,Four Winns,H210 ,STERN,21,,8.5,,,FG,1,225.0,3110,Gasoline,,
15674,382844,France,Power,2009,Four Winns,H220 SS ,STERN,22,,8.5,,,FG,1,270.0,3750,Gasoline,,
15675,382845,France,Power,2009,Four Winns,H220 ,STERN,22,,8.5,,,FG,1,270.0,3790,Gasoline,,
15676,382846,France,Power,2009,Four Winns,S215 ,STERN,23,,8.083333332999999,,,FG,1,270.0,3730,Gasoline,,
15677,382847,France,Power,2009,Four Winns,SL222 ,STERN,23,,8.5,,,FG,1,270.0,4470,Gasoline,,
15678,382848,France,Power,2009,Four Winns,F224 ,STERN,24,,8.5,,,FG,1,270.0,4190,Gasoline,,
15679,382849,France,Power,2009,Four Winns,H240 ,STERN,24,,8.5,,,FG,1,270.0,4220,Gasoline,,
15680,382850,France,Power,2009,Four Winns,SL242 ,STERN,24,,8.5,,,FG,1,300.0,4870,Gasoline,,
15681,382851,France,Power,2009,Four Winns,F244 ,STERN,26,,8.5,,,FG,1,270.0,4700,Gasoline,,
15682,382852,France,Power,2009,Four Winns,H260 ,STERN,26,,8.5,,,FG,1,300.0,4600,Gasoline,,
15683,382853,France,Power,2009,Four Winns,V258,STERN,26,,8.5,,,FG,1,300.0,6220,Gasoline,,
15684,382854,France,Power,2009,Four Winns,SL262 ,STERN,27,,8.5,,,FG,1,320.0,5350,Gasoline,,
15685,382855,France,Power,2009,Four Winns,F274 ,STERN,28,,8.5,,,FG,1,320.0,5220,Gasoline,,
15686,382856,France,Power,2009,Four Winns,V278,STERN,28,,8.5,,,FG,1,300.0,6880,Gasoline,,
15687,382857,France,Power,2009,Four Winns,V288,STERN,30,,9.666666667000001,,,FG,2,270.0,10170,Gasoline,,
15688,382858,France,Power,2009,Four Winns,V288,STERN,30,,9.666666667000001,,,FG,2,190.0,9510,Diesel,,
15689,382859,France,Power,2009,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,1,375.0,7430,Gasoline,,
15690,382860,France,Power,2009,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,2,270.0,8360,Gasoline,,
15691,382861,France,Power,2009,Four Winns,V318,STERN,33,,10.75,,,FG,2,190.0,11260,Diesel,,
15692,382862,France,Power,2009,Four Winns,V318,STERN,33,,10.75,,,FG,2,270.0,12000,Gasoline,,
15693,382863,France,Power,2009,Four Winns,V338,STERN,35,,11.5,,,FG,2,300.0,12090,Gasoline,,
15694,382864,France,Power,2009,Four Winns,V358,INBD,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15695,382865,France,Power,2009,Four Winns,V358,INBD,37,,12.0,,,FG,2,320.0,14800,Gasoline,,
15696,382866,France,Power,2009,Four Winns,V358,STERN,37,,12.0,,,FG,2,300.0,14500,Gasoline,,
15697,382867,France,Power,2009,Four Winns,V358,STERN,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15698,382868,France,Power,2009,Four Winns,V378 IPS,INBD,41,,12.75,,,FG,2,370.0,20800,Diesel,,
15699,382869,France,Power,2009,Four Winns,V378 IPS,INBD,41,,12.75,,,FG,2,400.0,18500,Gasoline,,
15700,382870,France,Power,2009,Four Winns,V458 IPS,INBD,49,,14.0,,,FG,2,435.0,30000,Diesel,,
15701,382871,France,Power,2008,Four Winns,H180 ,STERN,17,,7.583333333,,,FG,1,135.0,2310,Gasoline,,
15702,382872,France,Power,2008,Four Winns,H183 F&S ,STERN,18,,7.583333333,,,FG,1,190.0,2710,Gasoline,,
15703,382873,France,Power,2008,Four Winns,H190 ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15704,382874,France,Power,2008,Four Winns,H200 SS ,STERN,20,,8.333333332999999,,,FG,1,270.0,3120,Gasoline,,
15705,382875,France,Power,2008,Four Winns,H200 ,STERN,20,,8.333333332999999,,,FG,1,225.0,2970,Gasoline,,
15706,382876,France,Power,2008,Four Winns,H203 F&S ,STERN,20,,8.416666667000001,,,FG,1,225.0,3070,Gasoline,,
15707,382877,France,Power,2008,Four Winns,F204 ,STERN,21,,8.5,,,FG,1,220.0,3670,Gasoline,,
15708,382878,France,Power,2008,Four Winns,H210 SS ,STERN,21,,8.5,,,FG,1,270.0,3180,Gasoline,,
15709,382879,France,Power,2008,Four Winns,H210 ,STERN,21,,8.5,,,FG,1,225.0,3110,Gasoline,,
15710,382880,France,Power,2008,Four Winns,H220 SS ,STERN,22,,8.5,,,FG,1,270.0,3750,Gasoline,,
15711,382881,France,Power,2008,Four Winns,H220 ,STERN,22,,8.5,,,FG,1,270.0,3790,Gasoline,,
15712,382882,France,Power,2008,Four Winns,S215 ,STERN,23,,8.083333332999999,,,FG,1,230.0,3730,Gasoline,,
15713,382883,France,Power,2008,Four Winns,F224 ,STERN,24,,8.5,,,FG,1,270.0,4190,Gasoline,,
15714,382884,France,Power,2008,Four Winns,H240 ,STERN,24,,8.5,,,FG,1,270.0,4220,Gasoline,,
15715,382885,France,Power,2008,Four Winns,SL242 ,STERN,24,,8.5,,,FG,1,300.0,4870,Gasoline,,
15716,382886,France,Power,2008,Four Winns,F244 ,STERN,26,,8.5,,,FG,1,270.0,4700,Gasoline,,
15717,382887,France,Power,2008,Four Winns,H260 ,STERN,26,,8.5,,,FG,1,300.0,4600,Gasoline,,
15718,382888,France,Power,2008,Four Winns,V248,STERN,26,,8.5,,,FG,1,270.0,5990,Gasoline,,
15719,382889,France,Power,2008,Four Winns,V258,STERN,26,,8.5,,,FG,1,300.0,6220,Gasoline,,
15720,382890,France,Power,2008,Four Winns,SL262 ,STERN,27,,8.5,,,FG,1,300.0,5340,Gasoline,,
15721,382891,France,Power,2008,Four Winns,F274 ,STERN,28,,8.5,,,FG,1,300.0,5220,Gasoline,,
15722,382892,France,Power,2008,Four Winns,V278,STERN,28,,8.5,,,FG,1,300.0,6880,Gasoline,,
15723,382893,France,Power,2008,Four Winns,V288,STERN,30,,9.666666667000001,,,FG,2,270.0,10170,Gasoline,,
15724,382894,France,Power,2008,Four Winns,V288,STERN,30,,9.666666667000001,,,FG,2,160.0,9510,Diesel,,
15725,382895,France,Power,2008,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,1,375.0,7430,Gasoline,,
15726,382896,France,Power,2008,Four Winns,H310,STERN,31,,9.666666667000001,,,FG,2,270.0,8360,Gasoline,,
15727,382897,France,Power,2008,Four Winns,V318,STERN,33,,10.75,,,FG,2,270.0,12000,Gasoline,,
15728,382898,France,Power,2008,Four Winns,V318,STERN,33,,10.75,,,FG,2,190.0,11260,Diesel,,
15729,382899,France,Power,2008,Four Winns,V338,STERN,35,,11.5,,,FG,2,300.0,12090,Gasoline,,
15730,382900,France,Power,2008,Four Winns,V358,INBD,37,,12.0,,,FG,2,320.0,14800,Gasoline,,
15731,382901,France,Power,2008,Four Winns,V358,INBD,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15732,382902,France,Power,2008,Four Winns,V358,STERN,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15733,382903,France,Power,2008,Four Winns,V358,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15734,382904,France,Power,2008,Four Winns,V378,INBD,41,,12.75,,,FG,2,375.0,18500,Gasoline,,
15735,382905,France,Power,2008,Four Winns,V378 IPS,INBD,41,,12.75,,,FG,2,300.0,20800,Diesel,,
15736,382906,France,Power,2008,Four Winns,V458 IPS,INBD,49,,14.0,,,FG,2,370.0,30000,Diesel,,
15737,382907,France,Power,2007,Four Winns,180 HORIZON ,STERN,17,,7.583333333,,,FG,1,135.0,2310,Gasoline,,
15738,382908,France,Power,2007,Four Winns,183 HORIZON F&S ,STERN,18,,8.0,,,FG,1,190.0,2710,Gasoline,,
15739,382909,France,Power,2007,Four Winns,190 HORIZON ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15740,382910,France,Power,2007,Four Winns,200 HORIZON SS ,STERN,20,,8.333333332999999,,,FG,1,270.0,3120,Gasoline,,
15741,382911,France,Power,2007,Four Winns,200 HORIZON ,STERN,20,,8.333333332999999,,,FG,1,225.0,2970,Gasoline,,
15742,382912,France,Power,2007,Four Winns,203 HORIZON F&S ,STERN,20,,8.416666667000001,,,FG,1,225.0,3070,Gasoline,,
15743,382913,France,Power,2007,Four Winns,204 FUNSHIP ,STERN,21,,8.5,,,FG,1,220.0,3670,Gasoline,,
15744,382914,France,Power,2007,Four Winns,208 LIBERTY,STERN,21,,8.083333332999999,,,FG,1,270.0,3120,Gasoline,,
15745,382915,France,Power,2007,Four Winns,210 HORIZON SS ,STERN,21,,8.5,,,FG,1,270.0,3180,Gasoline,,
15746,382916,France,Power,2007,Four Winns,210 HORIZON ,STERN,21,,8.5,,,FG,1,225.0,3110,Gasoline,,
15747,382917,France,Power,2007,Four Winns,220 HORIZON ,STERN,22,,8.5,,,FG,1,270.0,3790,Gasoline,,
15748,382918,France,Power,2007,Four Winns,215 SUNDOWNER ,STERN,23,,8.083333332999999,,,FG,1,230.0,3730,Gasoline,,
15749,382919,France,Power,2007,Four Winns,224 FUNSHIP ,STERN,24,,8.5,,,FG,1,270.0,4190,Gasoline,,
15750,382920,France,Power,2007,Four Winns,240 HORIZON ,STERN,24,,8.5,,,FG,1,270.0,4220,Gasoline,,
15751,382921,France,Power,2007,Four Winns,244 FUNSHIP ,STERN,26,,8.5,,,FG,1,270.0,4700,Gasoline,,
15752,382922,France,Power,2007,Four Winns,258 VISTA,STERN,26,,8.5,,,FG,1,280.0,6220,Gasoline,,
15753,382923,France,Power,2007,Four Winns,260 HORIZON ,STERN,26,,8.5,,,FG,1,280.0,4600,Gasoline,,
15754,382924,France,Power,2007,Four Winns,255 SUNDOWNER ,STERN,27,,8.5,,,FG,1,280.0,4700,Gasoline,,
15755,382925,France,Power,2007,Four Winns,274 FUNSHIP ,STERN,28,,8.5,,,FG,1,280.0,5220,Gasoline,,
15756,382926,France,Power,2007,Four Winns,278 VISTA,STERN,28,,8.5,,,FG,1,280.0,6880,Gasoline,,
15757,382927,France,Power,2007,Four Winns,288 VISTA,STERN,30,,9.666666667000001,,,FG,2,160.0,9510,Diesel,,
15758,382928,France,Power,2007,Four Winns,288 VISTA,STERN,30,,9.666666667000001,,,FG,2,270.0,10170,Gasoline,,
15759,382929,France,Power,2007,Four Winns,310 HORIZON,STERN,31,,9.666666667000001,,,FG,1,375.0,7430,Gasoline,,
15760,382930,France,Power,2007,Four Winns,310 HORIZON,STERN,31,,9.666666667000001,,,FG,2,270.0,8360,Gasoline,,
15761,382931,France,Power,2007,Four Winns,318 VISTA,STERN,33,,10.75,,,FG,2,190.0,11260,Diesel,,
15762,382932,France,Power,2007,Four Winns,318 VISTA,STERN,33,,10.75,,,FG,2,270.0,12000,Gasoline,,
15763,382933,France,Power,2007,Four Winns,338 VISTA,STERN,35,,11.5,,,FG,2,280.0,12090,Gasoline,,
15764,382934,France,Power,2007,Four Winns,358 VISTA,INBD,37,,12.0,,,FG,2,320.0,14800,Gasoline,,
15765,382935,France,Power,2007,Four Winns,358 VISTA,INBD,37,,12.0,,,FG,2,260.0,16200,Diesel,,
15766,382936,France,Power,2007,Four Winns,358 VISTA,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15767,382937,France,Power,2007,Four Winns,378 VISTA,INBD,41,,12.75,,,FG,2,362.0,20100,Diesel,,
15768,382938,France,Power,2007,Four Winns,378 VISTA,INBD,41,,12.75,,,FG,2,375.0,18500,Gasoline,,
15769,382939,France,Power,2007,Four Winns,378 VISTA IPS,INBD,41,,12.75,,,FG,2,295.0,20800,Diesel,,
15770,382940,France,Power,2006,Four Winns,180 HORIZON ,STERN,17,,7.583333333,,,FG,1,135.0,2310,Gasoline,,
15771,382941,France,Power,2006,Four Winns,183 HORIZON F&S ,STERN,18,,8.0,,,FG,1,190.0,2710,Gasoline,,
15772,382942,France,Power,2006,Four Winns,190 HORIZON ,STERN,19,,7.916666667,,,FG,1,225.0,2650,Gasoline,,
15773,382943,France,Power,2006,Four Winns,200 HORIZON ,STERN,20,,8.333333332999999,,,FG,1,225.0,2970,Gasoline,,
15774,382944,France,Power,2006,Four Winns,203 HORIZON F&S ,STERN,20,,8.416666667000001,,,FG,1,225.0,3270,Gasoline,,
15775,382945,France,Power,2006,Four Winns,204 FUNSHIP ,STERN,21,,8.5,,,FG,1,220.0,3720,Gasoline,,
15776,382946,France,Power,2006,Four Winns,208 LIBERTY,STERN,21,,8.083333332999999,,,FG,1,270.0,3120,Gasoline,,
15777,382947,France,Power,2006,Four Winns,210 HORIZON ,STERN,21,,8.5,,,FG,1,225.0,3210,Gasoline,,
15778,382948,France,Power,2006,Four Winns,220 HORIZON ,STERN,22,,8.5,,,FG,1,270.0,3910,Gasoline,,
15779,382949,France,Power,2006,Four Winns,215 SUNDOWNER ,STERN,23,,8.083333332999999,,,FG,1,270.0,3730,Gasoline,,
15780,382950,France,Power,2006,Four Winns,224 FUNSHIP ,STERN,24,,8.5,,,FG,1,270.0,4250,Gasoline,,
15781,382951,France,Power,2006,Four Winns,240 HORIZON ,STERN,24,,8.5,,,FG,1,270.0,4320,Gasoline,,
15782,382952,France,Power,2006,Four Winns,244 FUNSHIP ,STERN,26,,8.5,,,FG,1,270.0,4700,Gasoline,,
15783,382953,France,Power,2006,Four Winns,248 VISTA,STERN,26,,8.5,,,FG,1,270.0,6040,Gasoline,,
15784,382954,France,Power,2006,Four Winns,258 VISTA,STERN,26,,8.5,,,FG,1,270.0,6070,Gasoline,,
15785,382955,France,Power,2006,Four Winns,260 HORIZON ,STERN,26,,8.5,,,FG,1,280.0,4700,Gasoline,,
15786,382956,France,Power,2006,Four Winns,255 SUNDOWNER ,STERN,27,,8.5,,,FG,1,280.0,4700,Gasoline,,
15787,382957,France,Power,2006,Four Winns,274 FUNSHIP ,STERN,28,,8.5,,,FG,1,280.0,5220,Gasoline,,
15788,382958,France,Power,2006,Four Winns,278 VISTA,STERN,28,,8.5,,,FG,1,280.0,6880,Gasoline,,
15789,382959,France,Power,2006,Four Winns,288 VISTA,STERN,30,,9.666666667000001,,,FG,2,270.0,10170,Gasoline,,
15790,382960,France,Power,2006,Four Winns,290 HORIZON,STERN,31,,9.333333332999999,,,FG,1,375.0,6350,Gasoline,,
15791,382961,France,Power,2006,Four Winns,290 HORIZON,STERN,31,,9.333333332999999,,,FG,2,270.0,7280,Gasoline,,
15792,382962,France,Power,2006,Four Winns,318 VISTA,STERN,33,,10.75,,,FG,2,270.0,11200,Gasoline,,
15793,382963,France,Power,2006,Four Winns,328 VISTA,STERN,35,,11.75,,,FG,2,280.0,12500,Gasoline,,
15794,382964,France,Power,2006,Four Winns,348 VISTA,INBD,37,,12.0,,,FG,2,320.0,14800,Gasoline,,
15795,382965,France,Power,2006,Four Winns,348 VISTA,STERN,37,,12.0,,,FG,2,320.0,14500,Gasoline,,
15796,382966,France,Power,2006,Four Winns,378 VISTA,INBD,41,,12.75,,,FG,2,385.0,21300,Diesel,,
15797,382967,France,Power,2006,Four Winns,378 VISTA,INBD,41,,12.75,,,FG,2,375.0,20800,Gasoline,,
15798,382968,France,Power,2006,Four Winns,378 VISTA IPS,INBD,41,,12.75,,,FG,2,295.0,20800,Diesel,,
15799,382969,France,Power,2005,Four Winns,170 HORIZON LE ,STERN,18,,7.5,,,FG,1,190.0,2540,Gasoline,,
15800,382970,France,Power,2005,Four Winns,180 HORIZON LE ,STERN,18,,8.0,,,FG,1,190.0,2680,Gasoline,,
15801,382971,France,Power,2005,Four Winns,190 HORIZON LE ,STERN,19,,8.083333332999999,,,FG,1,190.0,2860,Gasoline,,
15802,382972,France,Power,2005,Four Winns,190 HORIZON ,STERN,19,,8.333333332999999,,,FG,1,190.0,2970,Gasoline,,
